,hex_id_9,dist_supermercados,dist_hospitales,dist_farmacias,pobtot,pobmas,centroid_coords,lat,lon,dist_promedio,min_farmacias,min_supermercados,min_hospitales
5576,8949aa2d953ffff,465.9410714285714,2766.928285714286,179.1515,438.30769230769243,217.2991452991453,POINT (-103.3106727312283 20.5903630248242),20.590363024824203,-103.31067273122828,1137.3402857142858,3.0712914230854946,7.987880739719383,47.4349537246796
5577,8949ab41bb3ffff,0.0,0.0,0.0,0.0,0.0,POINT (-103.5988861895691 20.79084900144665),20.790849001446652,-103.59888618956907,0.0,0.0,0.0,0.0
5578,8949ab4c14bffff,0.0,0.0,0.0,0.0,0.0,POINT (-103.6107971278591 20.89660713469974),20.89660713469974,-103.61079712785914,0.0,0.0,0.0,0.0
5579,8949aa25367ffff,1085.0615,3719.2830833333333,383.6651666666667,159.79746835443038,78.17353547247572,POINT (-103.4188701684727 20.49114147621799),20.491141476217987,-103.41887016847272,1729.3365833333335,6.577380238066666,18.60179835764859,63.76168903899013
5580,8949aa2124fffff,7389.227,14201.766,7281.301,0.0,0.0,POINT (-103.2434665806039 20.37543536130134),20.375435361301342,-103.24346658060388,9624.098,124.82729594898082,126.67752995834118,243.468584457664
5581,8949aa2cd7bffff,1488.7026666666668,6354.703,1927.6516666666666,0.0,0.0,POINT (-103.3826123973795 20.56883392164135),20.568833921641353,-103.38261239737946,3257.019111111111,33.0467790140177,25.52163800837748,108.94212339922169
5582,8949aa2dbcbffff,799.5961739130433,1211.894826086956,277.88830434782614,1255.05,626.7,POINT (-103.2877960708303 20.59705159943067),20.597051599430667,-103.28779607083032,763.1264347826086,4.763990062708099,13.70791129781837,20.776170922613293
5583,8949ab4a313ffff,0.0,0.0,0.0,0.0,0.0,POINT (-103.4824223801077 20.74700499049505),20.747004990495046,-103.48242238010775,0.0,0.0,0.0,0.0
5584,8949aa2d647ffff,428.87688235294115,7956.424823529411,837.4358235294118,149.78571428571428,79.94642857142857,POINT (-103.2324138505245 20.51693466125128),20.516934661251284,-103.23241385052448,3074.2458431372543,14.35661695375378,7.352469224819412,136.40131017005385
5585,89498cb262bffff,0.0,0.0,0.0,0.0,0.0,POINT (-103.4493394029873 20.88857450486158),20.888574504861584,-103.44933940298735,0.0,0.0,0.0,0.0
5586,8949ab4e47bffff,0.0,0.0,0.0,0.0,0.0,POINT (-103.626109317115 20.80508106415155),20.805081064151555,-103.62610931711502,0.0,0.0,0.0,0.0
5587,89498cb0697ffff,0.0,0.0,0.0,0.0,0.0,POINT (-103.4263489598805 20.92791511035742),20.92791511035742,-103.42634895988054,0.0,0.0,0.0,0.0
5588,8949ab598afffff,618.0706470588236,2286.3914705882353,971.7718823529411,238.79865771812078,115.47315436241611,POINT (-103.4543305710948 20.67773237382207),20.677732373822067,-103.45433057109479,1292.0780000000002,16.659612939139414,10.595920643548432,39.196850226950254
5589,8949aa66d9bffff,0.0,0.0,0.0,0.0,0.0,POINT (-103.1104928469834 20.46900613754672),20.469006137546717,-103.11049284698339,0.0,0.0,0.0,0.0
5590,8949aa2725bffff,0.0,0.0,0.0,0.0,0.0,POINT (-103.4143938063322 20.40840261572075),20.408402615720746,-103.41439380633217,0.0,0.0,0.0,0.0
5591,8949aa28b23ffff,1162.814,5972.322,2510.0413333333336,0.0,0.0,POINT (-103.223839098582 20.5076409430958),20.5076409430958,-103.22383909858202,3215.059111111111,43.031001240049605,19.934751675781317,102.38675832747596
5592,8949aa21023ffff,11632.065,17757.447,11524.139,0.0,0.0,POINT (-103.2821770761421 20.3683482048876),20.368348204887603,-103.2821770761421,13637.883666666667,197.56457115427472,199.41480516363512,304.42555416502375
5593,8949ab4c1c3ffff,19464.004,20814.213,20570.93,0.0,0.0,POINT (-103.6181113364724 20.88689232331826),20.88689232331826,-103.61811133647238,20283.049000000003,352.6586206305395,333.6819872794912,356.82935317412694
5594,89498c869afffff,0.0,0.0,0.0,0.0,0.0,POINT (-103.3912657501797 20.8648980675071),20.864898067507102,-103.3912657501797,0.0,0.0,0.0,0.0
5595,8949aa2e66bffff,0.0,0.0,0.0,0.0,0.0,POINT (-103.326914815521 20.45955036635543),20.459550366355433,-103.32691481552096,0.0,0.0,0.0,0.0
5596,8949ab4ca63ffff,0.0,0.0,0.0,0.0,0.0,POINT (-103.6150975602751 20.95022058993634),20.950220589936336,-103.61509756027509,0.0,0.0,0.0,0.0
5597,89498c97253ffff,0.0,0.0,0.0,0.0,0.0,POINT (-103.2386150073928 20.64446675473111),20.64446675473111,-103.23861500739281,0.0,0.0,0.0,0.0
5598,8949aa2d567ffff,1116.312,7616.7214,692.037,0.0,0.0,POINT (-103.2820373409905 20.52791776543086),20.52791776543086,-103.28203734099046,3141.6901333333335,11.863965987210918,19.137542644562924,130.57758996074128
5599,8949ab58827ffff,0.0,0.0,0.0,0.0,0.0,POINT (-103.5209909924201 20.67803099837525),20.678030998375245,-103.52099099242011,0.0,0.0,0.0,0.0
5600,8949ab58b53ffff,0.0,0.0,0.0,0.0,0.0,POINT (-103.5007442603131 20.69011563776234),20.690115637762343,-103.50074426031307,0.0,0.0,0.0,0.0
5601,8949ab5a463ffff,3146.666,7068.62,4369.022,17.0,8.714285714285714,POINT (-103.4992707006324 20.54406120946137),20.544061209461372,-103.49927070063244,4861.436000000001,74.90051602064082,53.94500351442629,121.18119010474705
5602,8949aa2ab1bffff,1026.5626666666667,6959.019,1244.5806666666667,0.0,0.0,POINT (-103.2432547922365 20.44061476388955),20.440614763889553,-103.24325479223651,3076.720777777778,21.336522032309865,17.59892109970113,119.30224066105501
5603,8949aa2dac7ffff,616.3858,2222.6526,1316.1156,0.0,0.0,POINT (-103.2732603277611 20.58383073899417),20.583830738994173,-103.27326032776112,1385.0513333333336,22.5628842296549,10.567036395741544,38.10414016560662
5604,8949ab4ab07ffff,2438.381,3312.167,2951.829,0.0,0.0,POINT (-103.5245050544473 20.80368785453919),20.80368785453919,-103.52450505444726,2900.7923333333333,50.604807049424835,41.80248924242684,56.78227700536593
5605,89498c86557ffff,0.0,0.0,0.0,0.0,0.0,POINT (-103.3386701722291 20.7866978967289),20.786697896728903,-103.33867017222913,0.0,0.0,0.0,0.0
5606,8949aa668b3ffff,0.0,0.0,0.0,0.0,0.0,POINT (-103.09619906683 20.48496598823887),20.484965988238873,-103.09619906683001,0.0,0.0,0.0,0.0
5607,8949aa28467ffff,0.0,0.0,0.0,0.0,0.0,POINT (-103.1828254802748 20.41156852582087),20.41156852582087,-103.18282548027484,0.0,0.0,0.0,0.0
5608,89498c9352fffff,3793.9266666666663,5487.6348333333335,4256.037833333333,0.0,0.0,POINT (-103.1538744858503 20.54127770460532),20.541277704605317,-103.15387448585028,4512.533111111111,72.96356711411312,65.04134451092328,94.077503100124
5609,89498c95057ffff,1504.6175,5546.7675,320.69583333333327,75.23076923076923,37.92307692307692,POINT (-103.2367942444806 20.69410259426302),20.694102594263022,-103.2367942444806,2457.360277777778,5.497862771653722,25.794474636128303,95.09124650700313
5610,8949aa2d08fffff,0.0,0.0,0.0,0.0,0.0,POINT (-103.2635121919684 20.52294952490929),20.52294952490929,-103.2635121919684,0.0,0.0,0.0,0.0
5611,8949aa2a2dbffff,3413.826,7487.891,3747.665,0.0,0.0,POINT (-103.1776970715985 20.36825221409001),20.368252214090006,-103.17769707159847,4883.127333333334,64.24825564451149,58.525072431468686,128.36898047350465
5612,89498c92a37ffff,2190.720947368421,3476.499736842106,2372.063368421053,0.0,0.0,POINT (-103.2175574263632 20.60151523313435),20.601515233134347,-103.21755742636319,2679.7613508771933,40.66557008144988,37.55671850934188,59.59952232675774
5613,8949aa293b7ffff,7788.835333333333,8650.006333333333,7767.2553333333335,0.0,0.0,POINT (-103.1247836287633 20.4530451480863),20.453045148086304,-103.12478362876328,8068.6990000000005,133.15827490242467,133.52823255787374,148.29175452732395
5614,8949ab415c7ffff,0.0,0.0,0.0,0.0,0.0,POINT (-103.572385103356 20.70453931810097),20.704539318100974,-103.57238510335597,0.0,0.0,0.0,0.0
5615,8949ab4c00bffff,0.0,0.0,0.0,0.0,0.0,POINT (-103.5995058889738 20.88194552847771),20.881945528477715,-103.59950588897382,0.0,0.0,0.0,0.0
5616,8949aa2a13bffff,6182.218,12216.497,6483.17,0.0,0.0,POINT (-103.2328484210345 20.38656337230854),20.386563372308544,-103.23284842103446,8293.961666666668,111.14450292297406,105.98511940477619,209.4340402187516
5617,89498cb356fffff,0.0,0.0,0.0,0.0,0.0,POINT (-103.4194216985243 20.90157513479574),20.90157513479574,-103.41942169852433,0.0,0.0,0.0,0.0
5618,8949ab4b44fffff,382.2129090909091,1105.4633636363635,646.8875454545455,140.24227005870844,64.99383561643836,POINT (-103.4094942905004 20.71354510652522),20.713545106525217,-103.40949429050042,711.5212727272727,11.08994437699586,6.55248339803722,18.95155858182379
5619,8949aa2d1dbffff,0.0,0.0,0.0,0.0,0.0,POINT (-103.2720917111127 20.5322422935583),20.5322422935583,-103.27209171111268,0.0,0.0,0.0,0.0
5620,8949aa2c60fffff,1664.271153846154,6536.757461538462,1664.5999230769228,76.44,39.17333333333333,POINT (-103.3059231971468 20.51101611379174),20.511016113791744,-103.30592319714683,3288.5428461538463,28.53714016692535,28.53150389751854,112.06318186793406
5621,8949ab410dbffff,2417.73,13123.595,2754.868,0.0,0.0,POINT (-103.543183472738 20.71074983232533),20.710749832325334,-103.54318347273798,6098.731,47.22819769933654,41.44845793831753,224.98491368226155
5622,8949ab4b10fffff,212.9093958333333,5121.342374999998,726.5954583333336,1745.6074534992663,857.4825371336818,POINT (-103.4376235840095 20.75020199219246),20.75020199219246,-103.43762358400951,2020.2824097222217,12.456420399673133,3.650021357997176,87.79795263239097
5623,8949aa24d2fffff,0.0,0.0,0.0,0.0,0.0,POINT (-103.557288073394 20.5024377627361),20.5024377627361,-103.557288073394,0.0,0.0,0.0,0.0
5624,89498c946cfffff,191.71561904761904,855.594476190476,208.86757142857147,3322.7727272727257,1584.545454545455,POINT (-103.2836048467184 20.67052277495871),20.670522774958705,-103.28360484671845,418.72588888888885,3.58073016798223,3.2866849367852264,14.667920594374792
5625,8949aa25b7bffff,609.2066666666666,438.49083333333334,2107.6261666666664,41.49264705882353,21.00735294117647,POINT (-103.4522363703696 20.53850111353996),20.538501113539958,-103.45223637036962,1051.7745555555555,36.13217957289719,10.443960615567478,7.5172864057419435
5626,8949ab495c3ffff,0.0,0.0,0.0,0.0,0.0,POINT (-103.4067220612702 20.7734222046751),20.7734222046751,-103.40672206127024,0.0,0.0,0.0,0.0
5627,8949aa2c367ffff,528.6563157894736,1856.819,582.3891578947367,508.72827504836,256.72076636384816,POINT (-103.3236845432046 20.55539241686002),20.555392416860016,-103.32368454320458,989.2881578947369,9.984213503878498,9.063042220936957,31.83245615538907
5628,8949aa2e077ffff,3212.84,9613.01,4662.323,0.0,0.0,POINT (-103.3543587825279 20.47039344718387),20.470393447183866,-103.35435878252791,5829.3910000000005,79.92873429222884,55.07946032126999,164.80104918482454
5629,89498cb2557ffff,0.0,0.0,0.0,0.0,0.0,POINT (-103.484889743433 20.88290159163744),20.88290159163744,-103.48488974343303,0.0,0.0,0.0,0.0
5630,8949aa2ed17ffff,1475.109,3755.042,1622.766,0.0,0.0,POINT (-103.4208340201992 20.50331654283789),20.503316542837894,-103.42083402019915,2284.3056666666666,27.81995851262622,25.288594400918893,64.37472356037098
5631,8949ab418dbffff,0.0,0.0,0.0,0.0,0.0,POINT (-103.5826349823971 20.76204729494316),20.76204729494316,-103.58263498239711,0.0,0.0,0.0,0.0
5632,8949ab49833ffff,0.0,0.0,0.0,0.0,0.0,POINT (-103.4344677324679 20.84612482349284),20.84612482349284,-103.43446773246794,0.0,0.0,0.0,0.0
5633,89498c9453bffff,117.87503448275862,434.00055172413784,106.85151724137933,2021.188205128205,962.9377289377287,POINT (-103.3362773153588 20.68346910010102),20.683469100101018,-103.33627731535884,219.57570114942527,1.831813568109227,2.0207957086756374,7.440307070410893
5634,8949aa20ac3ffff,3797.7826666666674,13712.463666666665,464.82266666666663,99.375,50.25,POINT (-103.3541754879048 20.40860347181128),20.408603471811283,-103.35417548790478,5991.689666666666,7.968707319721359,65.10745001228622,235.08020892264258
5635,8949ab4934bffff,0.0,0.0,0.0,0.0,0.0,POINT (-103.3737747857873 20.81707831716115),20.817078317161148,-103.37377478578733,0.0,0.0,0.0,0.0
5636,8949aa29e1bffff,0.0,0.0,0.0,0.0,0.0,POINT (-103.1296866579938 20.46718195447061),20.467181954470615,-103.12968665799382,0.0,0.0,0.0,0.0
5637,8949aa29d6fffff,0.0,0.0,0.0,0.0,0.0,POINT (-103.1722967162096 20.48447025515732),20.484470255157316,-103.17229671620956,0.0,0.0,0.0,0.0
5638,89498cb2533ffff,0.0,0.0,0.0,0.0,0.0,POINT (-103.4971746276508 20.88734358479033),20.88734358479033,-103.49717462765076,0.0,0.0,0.0,0.0
5639,89498c9041bffff,3372.241529411764,3828.394235294118,1568.9545294117652,114.70819672131148,59.89289617486337,POINT (-103.1640398217322 20.56615481688265),20.566154816882655,-103.16403982173222,2923.1967647058823,26.8974392589149,57.81216727660701,65.63224075181495
5640,89498c90597ffff,3813.7328888888887,1305.850111111111,1093.104111111111,0.0,0.0,POINT (-103.1951413024724 20.57218406655246),20.57218406655246,-103.19514130247235,2070.8957037037035,18.739677206135863,65.38089333097133,22.386897380657125
5641,8949ab4b363ffff,998.866,5691.419,1788.304,0.0,0.0,POINT (-103.410720132511 20.76516426229577),20.76516426229577,-103.41072013251103,2826.1963333333333,30.657866314652587,17.124102106941418,97.57108570057088
5642,8949ab4aa57ffff,1373.6441724137928,1455.2077241379316,1455.1985517241385,152.18978102189783,80.0,POINT (-103.494315276293 20.78747990778597),20.787479907785972,-103.49431527629302,1428.016816091954,24.9472587770506,23.549127777918994,24.947416024719814
5643,8949ab4da93ffff,23517.831,24874.731,23767.623,0.0,0.0,POINT (-103.5559363954565 20.93681480227011),20.936814802270106,-103.55593639545647,24053.395,407.46126416485225,403.1789443006291,426.4410176407056
5644,8949ab43427ffff,0.0,0.0,0.0,0.0,0.0,POINT (-103.5906651881845 20.64763896629637),20.647638966296366,-103.5906651881845,0.0,0.0,0.0,0.0
5645,8949aa2c173ffff,423.65854838709674,4980.3207741935485,1117.4127741935483,29.29,14.47,POINT (-103.3442573161931 20.53992679656022),20.53992679656022,-103.34425731619308,2173.797365591398,19.156413814156252,7.263008492689937,85.38034277131453
5646,8949aa2e3afffff,250.5845,5210.8915,679.2305,86.02739726027397,43.28767123287671,POINT (-103.3619264547555 20.48989434906096),20.489894349060958,-103.36192645475546,2046.9021666666665,11.64441720525964,4.295906121959164,89.33314189710444
5647,8949aa2d177ffff,757.9747878787879,6359.51981818182,240.2762727272727,680.2631189948266,343.070953436807,POINT (-103.2799902117259 20.54834385434908),20.548343854349078,-103.27999021172594,2452.5902929292934,4.119186585645243,12.994373281424762,109.02470072828889
5648,89498c9622fffff,120.2491875,1239.224625,122.8085625,826.7175811870104,388.6788353863381,POINT (-103.3204494833529 20.6512561005799),20.651256100579904,-103.32044948335289,494.0941250000001,2.105373857811455,2.0614971027412525,21.244700502305808
5649,8949aa2c3a3ffff,691.9744545454546,3680.984045454545,372.78054545454546,731.4903508771932,366.05,POINT (-103.334311262938 20.54425519246271),20.544255192462707,-103.33431126293799,1581.9130151515149,6.390779267534337,11.862893736528681,63.105107840677256
5650,8949aa2416bffff,402.7335,1061.387,918.495,1.3636363636363635,1.0,POINT (-103.503001721522 20.47399216384727),20.473992163847274,-103.50300172152195,794.2051666666666,15.746258421765441,6.904279028303989,18.19593355162778
5651,8949aa2b3abffff,1162.5606,476.9602,758.5916,239.5,121.5,POINT (-103.1461724808172 20.39821683455662),20.39821683455662,-103.14617248081717,799.3708,13.004947626476486,19.930407502014365,8.176787642934288
5652,8949ab58d67ffff,0.0,0.0,0.0,0.0,0.0,POINT (-103.5345989389369 20.66883746831551),20.668837468315505,-103.53459893893687,0.0,0.0,0.0,0.0
5653,8949aa2a8c3ffff,4283.211,9900.442,4501.229,0.0,0.0,POINT (-103.243018899191 20.41142679122323),20.411426791223235,-103.24301889919096,6228.293999999999,77.16701239478151,73.42941146217277,169.72865200322295
5654,89498cb055bffff,0.0,0.0,0.0,0.0,0.0,POINT (-103.4505830553161 20.94021680762923),20.94021680762923,-103.4505830553161,0.0,0.0,0.0,0.0
5655,8949ab48293ffff,1416.185666666667,5158.489666666667,1869.3726666666664,0.0,0.0,POINT (-103.4375666322935 20.78282818741634),20.782828187416342,-103.43756663229351,2814.682666666667,32.047670478247696,24.278439709016936,88.43478882012424
5656,8949aa254bbffff,0.0,0.0,0.0,0.0,0.0,POINT (-103.4312303036656 20.43037349587513),20.43037349587513,-103.43123030366556,0.0,0.0,0.0,0.0
5657,89498c94813ffff,118.7628695652174,700.5670434782609,420.37426086956515,1424.85,686.3009868421053,POINT (-103.3500743656809 20.73612187370454),20.736121873704537,-103.35007436568087,413.23472463768115,7.206704168787868,2.0360163474861976,12.010201153387749
5658,8949aa2ddafffff,318.32971428571426,666.7193428571428,295.12625714285707,1455.7492047956941,723.1155453982273,POINT (-103.3315919656887 20.57149385237792),20.57149385237792,-103.33159196568866,426.72510476190473,5.059509645691949,5.4572991082908615,11.429931646245441
5659,89498cb01c3ffff,0.0,0.0,0.0,0.0,0.0,POINT (-103.455206908203 20.95777816851247),20.95777816851247,-103.45520690820298,0.0,0.0,0.0,0.0
5660,8949ab4886bffff,0.0,0.0,0.0,0.0,0.0,POINT (-103.4885942740689 20.84541236145343),20.845412361453427,-103.48859427406889,0.0,0.0,0.0,0.0
5661,8949ab5aabbffff,0.0,0.0,0.0,0.0,0.0,POINT (-103.5237087948088 20.61815676083809),20.618156760838094,-103.5237087948088,0.0,0.0,0.0,0.0
5662,8949aa2908fffff,0.0,0.0,0.0,0.0,0.0,POINT (-103.1179488256636 20.42673733323178),20.426737333231785,-103.11794882566363,0.0,0.0,0.0,0.0
5663,8949aa245d3ffff,0.0,0.0,0.0,0.0,0.0,POINT (-103.5073596609621 20.429726499305),20.429726499305,-103.50735966096208,0.0,0.0,0.0,0.0
5664,8949ab4f263ffff,0.0,0.0,0.0,0.0,0.0,POINT (-103.5360822208728 20.84757633890369),20.847576338903693,-103.53608222087284,0.0,0.0,0.0,0.0
5665,8949ab4d31bffff,0.0,0.0,0.0,0.0,0.0,POINT (-103.5300410188313 20.90892930176337),20.90892930176337,-103.53004101883134,0.0,0.0,0.0,0.0
5666,8949ab5a047ffff,0.0,0.0,0.0,0.0,0.0,POINT (-103.4942769910645 20.56253634772895),20.562536347728948,-103.49427699106445,0.0,0.0,0.0,0.0
5667,8949ab532bbffff,0.0,0.0,0.0,0.0,0.0,POINT (-103.5794824037143 20.50252220687063),20.502522206870626,-103.57948240371434,0.0,0.0,0.0,0.0
5668,89498c9509bffff,477.9691764705882,4198.330352941177,492.6304117647058,368.14130594277333,182.0440240366139,POINT (-103.2441183169706 20.68441083818312),20.684410838183123,-103.24411831697056,1722.9766470588238,8.445430590332855,8.194085074327342,71.97425644924957
5669,8949ab530cbffff,0.0,0.0,0.0,0.0,0.0,POINT (-103.5871092893371 20.48940876990045),20.48940876990045,-103.58710928933706,0.0,0.0,0.0,0.0
5670,8949ab49ed3ffff,0.0,0.0,0.0,0.0,0.0,POINT (-103.4023188869413 20.81771449259029),20.817714492590287,-103.40231888694134,0.0,0.0,0.0,0.0
5671,89498c94187ffff,475.58696969696973,537.8225454545455,228.72175757575758,2153.698455598455,1036.4364864864865,POINT (-103.3382358737213 20.69564997867252),20.695649978672524,-103.33823587372129,414.04375757575764,3.921101259634801,8.153245610343895,9.220183872289958
5672,8949ab4a167ffff,2759.894666666667,6745.611333333334,2573.084666666666,0.0,0.0,POINT (-103.5043187820438 20.75051305784343),20.750513057843435,-103.50431878204375,4026.196888888889,44.11178732863599,47.314372574903,115.64367717565847
5673,89498c93097ffff,0.0,0.0,0.0,0.0,0.0,POINT (-103.1327327789031 20.53092798538954),20.53092798538954,-103.13273277890309,0.0,0.0,0.0,0.0
5674,8949ab493b7ffff,0.0,0.0,0.0,0.0,0.0,POINT (-103.3996743641162 20.81234393163673),20.812343931636732,-103.39967436411618,0.0,0.0,0.0,0.0
5675,8949aa2e987ffff,191.97425,2894.56575,896.37875,240.2641791044776,119.00298507462685,POINT (-103.422123214969 20.5223021788185),20.5223021788185,-103.42212321496898,1327.6395833333333,15.367107541444513,3.291118787608647,49.62311206733984
5676,8949ab4a193ffff,694.29,9884.051,3928.157,0.0,0.0,POINT (-103.5096543126848 20.72862300442097),20.728623004420967,-103.50965431268476,4835.499333333333,67.34252798683376,11.902590389329857,169.44765219180195
5677,8949ab498c7ffff,0.0,0.0,0.0,0.0,0.0,POINT (-103.4258519595839 20.83682785536981),20.83682785536981,-103.42585195958388,0.0,0.0,0.0,0.0
5678,8949ab498bbffff,0.0,0.0,0.0,0.0,0.0,POINT (-103.4351438379578 20.83930955424661),20.839309554246615,-103.43514383795777,0.0,0.0,0.0,0.0
5679,8949aa273c7ffff,0.0,0.0,0.0,0.0,0.0,POINT (-103.4451521701066 20.41778497782616),20.417784977826155,-103.44515217010655,0.0,0.0,0.0,0.0
5680,8949ab4b007ffff,191.84366279069766,2353.6956744186045,339.81979069767436,3079.033371691595,1502.0983889528202,POINT (-103.4200675864846 20.73502116335018),20.73502116335018,-103.42006758648459,961.7863759689922,5.82571515485204,3.2888800601857957,40.3506827316282
5681,8949ab51a87ffff,0.0,0.0,0.0,0.0,0.0,POINT (-103.5913501792505 20.60820330823441),20.60820330823441,-103.59135017925048,0.0,0.0,0.0,0.0
5682,8949ab5ab77ffff,0.0,0.0,0.0,0.0,0.0,POINT (-103.5372786748611 20.64158268127519),20.641582681275185,-103.53727867486107,0.0,0.0,0.0,0.0
5683,8949ab4a013ffff,721.570625,5991.163625,3752.869625,0.0,0.0,POINT (-103.4847780076976 20.72315503240989),20.72315503240989,-103.4847780076976,3488.5346250000002,64.3374813563971,12.3702769539353,102.70977053367848
5684,8949ab49137ffff,0.0,0.0,0.0,0.0,0.0,POINT (-103.4189297156432 20.81049406904883),20.810494069048833,-103.41892971564316,0.0,0.0,0.0,0.0
5685,89498c949b7ffff,165.29784615384614,3776.281461538461,209.19876923076924,284.7548419899875,135.57850438047555,POINT (-103.3835436953663 20.75090470328983),20.750904703289834,-103.38354369536633,1383.592692307692,3.5864080717074835,2.8337907142659327,64.73884318010082
5686,8949ab4f07bffff,0.0,0.0,0.0,0.0,0.0,POINT (-103.556352182387 20.8354865238269),20.835486523826898,-103.55635218238696,0.0,0.0,0.0,0.0
5687,8949aa20b3bffff,0.0,0.0,0.0,0.0,0.0,POINT (-103.3832335560781 20.43501618986401),20.43501618986401,-103.38323355607811,0.0,0.0,0.0,0.0
5688,8949ab4c167ffff,0.0,0.0,0.0,0.0,0.0,POINT (-103.6227580519927 20.90445036890995),20.90445036890995,-103.62275805199269,0.0,0.0,0.0,0.0
5689,8949ab4a16fffff,0.0,0.0,0.0,0.0,0.0,POINT (-103.500998515888 20.75195912691095),20.75195912691095,-103.50099851588804,0.0,0.0,0.0,0.0
5690,8949aa26a8bffff,2474.3045,6241.7625,2298.3925,0.0,0.0,POINT (-103.534155920465 20.44735221201202),20.447352212012024,-103.53415592046498,3671.4864999999995,39.40259038932986,42.418345305240784,107.00592309406662
5691,8949aa25b77ffff,949.4508333333332,2297.3708055555558,1205.4568333333334,205.1470588235293,100.85294117647057,POINT (-103.4585295060727 20.5390161196818),20.5390161196818,-103.45852950607271,1484.092824074074,20.665800917750996,16.27695107804312,39.385074926806595
5692,8949ab499abffff,0.0,0.0,0.0,0.0,0.0,POINT (-103.4557020415537 20.85645793535618),20.85645793535618,-103.45570204155374,0.0,0.0,0.0,0.0
5693,89498c90b87ffff,622.48375,6469.259333333334,685.58175,162.77777777777774,80.22222222222221,POINT (-103.2084054714452 20.66083424156815),20.660834241568153,-103.20840547144518,2592.441611111112,11.75330013200528,10.671576863074522,110.90602481242108
5694,8949aa2e857ffff,331.0996666666667,2442.015,626.0026666666666,204.4193548387097,99.87096774193549,POINT (-103.3880288648616 20.51435341677353),20.514353416773535,-103.38802886486158,1133.039111111111,10.73190356185676,5.676221334567669,41.86478887726937
5695,8949aa2d64fffff,582.7826153846154,8053.682538461538,1256.48,0.0,0.0,POINT (-103.2290988401252 20.5183752135823),20.5183752135823,-103.22909884012516,3297.648384615384,21.540518763607686,9.990958759229489,138.0686519768483
5696,8949aa26e9bffff,0.0,0.0,0.0,0.0,0.0,POINT (-103.5368311424978 20.42011150611888),20.42011150611888,-103.53683114249785,0.0,0.0,0.0,0.0
5697,8949aa2dd77ffff,1153.215,1660.329,939.747,8.68421052631579,4.4035087719298245,POINT (-103.3216433685877 20.57582138905062),20.575821389050617,-103.32164336858773,1251.097,16.110592995148377,19.770190807632304,28.463921413999415
5698,8949ab5837bffff,518.48328125,1409.27325,335.0038125,2547.771378575776,1279.3143386082365,POINT (-103.4636624757079 20.64759046826514),20.647590468265143,-103.46366247570793,754.2534479166667,5.743152226089043,8.888640367043253,24.159936397455898
5699,89498cb05afffff,18201.224,21987.756,19186.581,0.0,0.0,POINT (-103.4725098000499 20.9437355498181),20.943735549818104,-103.47250980004989,19791.853666666666,328.92597418182436,312.0334641957106,376.94803792151686
5700,8949aa2d88bffff,2130.079375,4803.589375,2031.661375,51.848101265822784,26.632911392405056,POINT (-103.2997916946938 20.57229736852373),20.57229736852373,-103.29979169469384,2988.4433749999994,34.82987390924208,36.51710711285594,82.35054045018943
5701,8949ab5993bffff,1316.711,3418.004,2551.244,0.0,0.0,POINT (-103.4685654105999 20.69435251400728),20.694352514007278,-103.46856541059994,2428.6530000000002,43.737360923008346,22.573091495088374,58.596698153640425
5702,8949ab4a5d3ffff,0.0,0.0,0.0,0.0,0.0,POINT (-103.5023833527551 20.70570438224555),20.705704382245553,-103.50238335275515,0.0,0.0,0.0,0.0
5703,8949aa2493bffff,0.0,0.0,0.0,0.0,0.0,POINT (-103.5523035918547 20.52091423821621),20.520914238216207,-103.5523035918547,0.0,0.0,0.0,0.0
5704,8949ab4a81bffff,0.0,0.0,0.0,0.0,0.0,POINT (-103.5208835747014 20.77591070397749),20.77591070397749,-103.52088357470139,0.0,0.0,0.0,0.0
5705,89498c8684bffff,0.0,0.0,0.0,0.0,0.0,POINT (-103.3481355475366 20.85102922401753),20.851029224017534,-103.3481355475366,0.0,0.0,0.0,0.0
5706,8949aa284afffff,3555.75,6035.894,6060.789,0.0,0.0,POINT (-103.1931055642871 20.40384660057339),20.40384660057339,-103.19310556428708,5217.477666666667,103.90339613584543,60.958152611818754,103.476607635734
5707,8949aa2f07bffff,794.967,313.03833333333336,586.898,27.18181818181818,13.89090909090909,POINT (-103.2808656896603 20.47633598482778),20.47633598482778,-103.28086568966027,564.9677777777778,10.061511031869847,13.628550856319967,5.366586092015109
5708,89498c92287ffff,1923.445,2453.667,2131.799,0.0,0.0,POINT (-103.1763963625715 20.53801079275819),20.53801079275819,-103.17639636257154,2169.637,36.54658757778882,32.9746618436166,42.064545438960415
5709,89498c942a3ffff,208.55363636363643,688.2243181818184,201.33659090909094,2425.0113986665706,1166.508136783999,POINT (-103.2967871531063 20.69736986828741),20.69736986828741,-103.29678715310631,366.03818181818195,3.4516224804836355,3.575348208733545,11.79860311295569
5710,8949aa2f443ffff,0.0,0.0,0.0,0.0,0.0,POINT (-103.2806211833119 20.44714400713887),20.447144007138874,-103.28062118331185,0.0,0.0,0.0,0.0
5711,8949ab5300bffff,0.0,0.0,0.0,0.0,0.0,POINT (-103.5927364798985 20.49673039651055),20.49673039651055,-103.59273647989852,0.0,0.0,0.0,0.0
