,hex_id_9,dist_supermercados,dist_farmacias,dist_hospitales,pobtot,pobmas,centroid_coords,lat,lon,dist_promedio,min_farmacias,min_supermercados,min_hospitales
24,89498e260c7ffff,0.0,0.0,0.0,0.0,0.0,POINT (-102.2500425171707 22.04699432753461),22.04699432753461,-102.25004251717067,0.0,0.0,0.0,0.0
25,89498ea73d7ffff,0.0,0.0,0.0,0.0,0.0,POINT (-102.3804681224965 21.67005453313618),21.67005453313618,-102.38046812249651,0.0,0.0,0.0,0.0
26,894988d84cfffff,0.0,0.0,0.0,0.0,0.0,POINT (-102.4030658990658 21.84575201316049),21.845752013160485,-102.40306589906577,0.0,0.0,0.0,0.0
27,89498e3554bffff,0.0,0.0,0.0,0.0,0.0,POINT (-102.1847900754992 21.94131710516338),21.941317105163378,-102.18479007549921,0.0,0.0,0.0,0.0
28,89498eac183ffff,0.0,0.0,0.0,0.0,0.0,POINT (-102.2853094625054 21.78187903635739),21.781879036357388,-102.28530946250535,0.0,0.0,0.0,0.0
29,89498e342afffff,6328.489,6100.767,10800.77,0.0,0.0,POINT (-102.2280189081197 21.95555681169843),21.95555681169843,-102.22801890811967,7743.342,104.58876069328487,108.49272256604549,185.1634636814044
30,894988d3447ffff,0.0,0.0,0.0,0.0,0.0,POINT (-102.5272418204396 21.73125024194281),21.731250241942806,-102.5272418204396,0.0,0.0,0.0,0.0
31,89498ea088bffff,0.0,0.0,0.0,0.0,0.0,POINT (-102.318327963199 21.65417635077331),21.654176350773312,-102.31832796319895,0.0,0.0,0.0,0.0
32,89498ea71dbffff,0.0,0.0,0.0,0.0,0.0,POINT (-102.39756675621 21.6595459203848),21.6595459203848,-102.39756675621,0.0,0.0,0.0,0.0
33,894988d0273ffff,0.0,0.0,0.0,0.0,0.0,POINT (-102.5434875833144 21.81867934547126),21.818679345471256,-102.54348758331443,0.0,0.0,0.0,0.0
34,894988da47bffff,0.0,0.0,0.0,0.0,0.0,POINT (-102.4305539483123 21.79833090827957),21.79833090827957,-102.43055394831227,0.0,0.0,0.0,0.0
35,894988c22d3ffff,0.0,0.0,0.0,0.0,0.0,POINT (-102.552687829152 21.91237961607365),21.912379616073647,-102.55268782915202,0.0,0.0,0.0,0.0
36,894988da437ffff,0.0,0.0,0.0,0.0,0.0,POINT (-102.4465702727378 21.79803815319446),21.798038153194458,-102.44657027273783,0.0,0.0,0.0,0.0
37,89498eaeb5bffff,0.0,0.0,0.0,0.0,0.0,POINT (-102.3128676607087 21.79295574223111),21.79295574223111,-102.3128676607087,0.0,0.0,0.0,0.0
38,89498e3511bffff,0.0,0.0,0.0,0.0,0.0,POINT (-102.1922406781625 21.96091208699585),21.96091208699585,-102.19224067816246,0.0,0.0,0.0,0.0
39,89498e231b3ffff,0.0,0.0,0.0,0.0,0.0,POINT (-102.0696426117247 21.97037131560761),21.970371315607608,-102.06964261172473,0.0,0.0,0.0,0.0
40,894988d138fffff,0.0,0.0,0.0,0.0,0.0,POINT (-102.5040119443964 21.82894180891667),21.828941808916667,-102.50401194439638,0.0,0.0,0.0,0.0
41,894988c00d3ffff,0.0,0.0,0.0,0.0,0.0,POINT (-102.5475953163999 21.96009767629959),21.960097676299593,-102.54759531639992,0.0,0.0,0.0,0.0
42,894988d8ea7ffff,0.0,0.0,0.0,0.0,0.0,POINT (-102.4374676468822 21.91246300725944),21.91246300725944,-102.43746764688223,0.0,0.0,0.0,0.0
43,894988d8b63ffff,0.0,0.0,0.0,0.0,0.0,POINT (-102.4390417138401 21.95732772043783),21.957327720437835,-102.43904171384011,0.0,0.0,0.0,0.0
44,89498ea1943ffff,0.0,0.0,0.0,0.0,0.0,POINT (-102.2610681476898 21.68169329359853),21.681693293598528,-102.26106814768977,0.0,0.0,0.0,0.0
45,89498eaf4c3ffff,0.0,0.0,0.0,0.0,0.0,POINT (-102.2182986793089 21.69330692113654),21.69330692113654,-102.21829867930887,0.0,0.0,0.0,0.0
46,894988db46fffff,0.0,0.0,0.0,0.0,0.0,POINT (-102.365391348238 21.80970560970608),21.809705609706075,-102.365391348238,0.0,0.0,0.0,0.0
